skill_id,skill_box_name,skill_name,skill_category,skill_type,skill_difficulty,skill_base_status,skill_pre_defined_level,skill_source_book,skill_source_page,skill_description,skill_prerequisite,skill_parry_modifier
SKILL-107,CARPINTARIA - M|F,CARPINTARIA,Artesanais,M,F,IQ,"
- IQ -4
- DX -4",Módulo Básico,53,"
- Esta é a perícia na fabricação de objetos de madeira.
- Um sucesso em uma jogada de teste permite a realização de uma hora de trabalho competente de carpintaria. Uma falha significa que o resultado do trabalho foi ruim. 
- Modificadores: +5 se você estiver sendo supervisionado ou assistido por alguém com NH 15+; -5 se não tiver boas ferramentas.",,
SKILL-108,CULINÁRIA - M|F,CULINÁRIA,Artesanais,M,F,IQ,"
- IQ -4",Módulo Básico,53,"
- Esta é a habilidade no preparo de uma refeição agradável, a partir da matéria prima (não apenas água, calor e lataria).
- Em qualquer sociedade “ao ar livre”, esta perícia incluirá a habilidade de limpar a caça, ou seja, preparar um animal recém abatido para o cozimento.",,
SKILL-109,JOALHEIRO - M|D,JOALHEIRO,Artesanais,M,D,IQ,"
- IQ -6
- FERREIRO -4",Módulo Básico,53,"
- Esta é a habilidade no trabalho com metais preciosos de todos os tipos, fabricação de jóias, decoração de armas e assim por diante.
- É necessário uma forja (veja Ferreiro, acima) para trabalhar o metal.
- Um joalheiro é capaz de identificar qualquer metal precioso, ou determinar o valor de qualquer bugiganga preciosa, se conseguir um sucesso em um teste de habilidade.",,
SKILL-110,TRABALHOS EM COURO - M|F,TRABALHOS EM COURO,Artesanais,M,F,IQ,"
- IQ -4
- DX -5",Módulo Básico,53,"
- Esta é a perícia em se trabalhar com couro para fazer cintos, selas, armaduras, etc...
- Alguém que tenha esta perícia será capaz de fabricar objetos novos ou consertar usados.
- Com um sucesso em um teste de habilidade, ele é capaz de determinar o valor de um objeto de couro.",,
SKILL-111,MECÂNICA - M|M,MECÂNICA,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-112,MECÂNICA | CARROÇÕES - M|M,MECÂNICA | CARROÇÕES,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-113,MECÂNICA | MECANISMOS COM ENGRENAGENS - M|M,MECÂNICA | MECANISMOS COM ENGRENAGENS,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-114,MECÂNICA | MÁQUINAS A VAPOR - M|M,MECÂNICA | MÁQUINAS A VAPOR,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-115,MECÂNICA | MOTORES A COMBUSTÃO - M|M,MECÂNICA | MOTORES A COMBUSTÃO,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-116,MECÂNICA | MOTORES ELÉTRICOS - M|M,MECÂNICA | MOTORES ELÉTRICOS,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-117,MECÂNICA | NÚCLEOS MÁGICOS - M|M,MECÂNICA | NÚCLEOS MÁGICOS,Artesanais,M,M,IQ,"
- IQ -5
- ENGENHARIA -4",Módulo Básico,54,"
- Esta é a habilidade em diagnosticar e resolver problemas mecânicos comuns, geralmente, mas nem sempre, no motor de um veículo.
- Um sucesso em um teste de habilidade é suficiente para detectar um problema e um segundo sucesso para repará-lo. Modificadores: -5 se o equipamento adequado não estiver disponível; -2 no caso de um veículo, motor, etc., com o qual não se está familiarizado; - 4 ou mais quando se tratar de uma máquina de um tipo com o qual não se está familiarizado. Todos os modificadores normais para diferenças de nível tecnológico também devem ser aplicados (v. pág. 185).
- Se você deseja aprender esta perícia para dois ou mais tipos de máquina, comece a aprender o segundo tipo com nível pré-definido a partir do primeiro, normalmente reduzido em 4 pontos (consulte o Mestre).",,
SKILL-118,CERÂMICA - M|M,CERÂMICA,Artesanais,M,M,IQ,"
- IQ -5",Módulo Básico,54,"
- Esta é a perícia no trabalho com vários tipos de cerâmica. Um oleiro é capaz de fazer potes e outros utensílios de argila.
- Com um sucesso em um teste de habilidade, ele será capaz de identificar a argila apropriada (para tijolos ou utensílios domésticos); determinar a origem ou o valor de um objeto de cerâmica; etc...",,
SKILL-119,MARCENARIA - F|M,MARCENARIA,Artesanais,F,M,DX,"
- DX -5
- CARPINTARIA -3",Módulo Básico,54,"
- Esta é a perícia na execução de trabalhos “finos” em madeira; construção de móveis, entalhes decorativos, etc.
- Com um sucesso em um teste de habilidade, um marceneiro é capaz de determinar a origem e o valor justo de um entalhe em madeira, ou identificar o tipo de madeira usado.",,
SKILL-120,MÍMICA/PANTOMIMA - M|F,MÍMICA/PANTOMIMA,Línguas,M,F,IQ,"
- IQ -4
- LINGUAGEM DE SINAIS",Módulo Básico,55,"
- Esta é a habilidade de se comunicar através de simples sinais improvisados com as mãos.
- Indivíduos surdos e/ou mudos têm um bônus de +3 no uso desta perícia.
- Um sucesso em um teste de Mímica/Pantomima permitir-lhe-á comunicar uma idéia simples para uma outra pessoa, ou entender uma comunicada por outrem.
- Gestos simples não são apropriados para mensagens complexas.
-Culturas diferentes desenvolvem vocabulários de gestos diferentes; ocidentais tentando se comunicar com japoneses, por exemplo, estarão submetidos a um redutor de -4.
- No caso de seres humanos tentando se comunicar com alienígenas ou espécies não-humanas, a linguagem dos gestos é quase impossível, mas os jogadores podem tentar.",,
SKILL-121,LINGUAGEM DE SINAIS - M|M,LINGUAGEM DE SINAIS,Línguas,M,M,IQ,,Módulo Básico,55,"
- Esta é qualquer uma das verdadeiras linguagens de gestos.
- Uma das mais conhecidas é a American Sign Language (Ameslan). Outros exemplos poderiam ser a língua de uma raça alienígena sem fala, um código de sinais usado por espiões ou revolucionários, etc.
- Uma linguagem de sinais é complexa, estilizada e pode comunicar praticamente qualquer conceito.
- O conhecimento de uma linguagem de sinais não implica no entendimento das outras, mas você será capaz de perceber que algum tipo de linguagem está sendo usado, se for bem sucedido em um teste de IQ. 
- Indivíduos mudos e/ou surdos receberão um bônus de +3 em testes de Linguagem de Sinais.",,
SKILL-122,TELEGRAFIA - M|F,TELEGRAFIA,Línguas,M,F,IQ,,Módulo Básico,55,"
- Esta é a habilidade de enviar e receber em código Morse, realizar pequenos reparos em sistemas de telegrafia e reconhecer outros operadores de telégrafo pela sua “caligrafia”, i.e., a sua maneira característica de enviar uma mensagem.
- Esta perícia é encontrada normalmente entre os níveis tecnológicos 5 e 7. A partir do nível 8, os seres humanos raramente enviam (eles mesmos) mensagens em código. Eles usam um computador para isto.
- Em NT5, um telegrafista é capaz de enviar ou receber 2 palavras por minuto para cada ponto de seu nível de habilidade. Em NT 6+, com um manipulador semi-automático, a velocidade cresce para 3 pal/min, por ponto de habilidade.
- No entanto, esta perícia se desenvolve vagarosamente, mesmo para pessoas inteligentes, e a taxa efetiva com que você está recebendo ou transmitindo não pode exceder o número de semanas que se passaram desde o momento em que você adquiriu a perícia.
- Um operador pode tentar enviar ou receber mensagens numa velocidade maior do que seu NH permitiria normalmente, submetendo-se a um redutor de -2 para cada 2 pal/min adicionais (NT5) ou 3 pal/min (NT6+).
- A taxa máxima em NT5 é 25 pal/min,enquanto que em NT6+ é 75.
- O envio e recepção de mensagens em código, ao invés de português (ou outra língua conhecida), está submetido a um redutor de - 4.
- O envio e recepção de mensagens em outras línguas está submetido a um redutor de -1, para cada ponto de diferença entre o NH do operador com a língua e 10, até um redutor máximo de - 4.",,
SKILL-123,DIAGNOSE - M|D,DIAGNOSE,Médicas,M,D,IQ,"
- IQ -6
- PRIMEIROS SOCORROS -8
- VETERINÁRIA -5
- MEDICINA -4",Módulo Básico,56,"
- Esta é a habilidade em dizer o que está errado com uma pessoa doente ou ferida, ou o que matou uma pessoa.
- Um sucesso em um teste de habilidade trará alguma informação sobre o problema do paciente (limitado realisticamente ao conhecimento que se poderia obter no nível tecnólogico do personagem - veja págs. 181 a 185). 
- Ela pode não determinar exatamente qual o problema (se o Mestre achar que a causa da doença está completamente além da experiência do médico, por exemplo), mas sempre trará pistas, determinará impossibilidades, etc.
- Modificadores: -5 para lesões internas; -5 para o caso de uma doença rara; + 1/2 NT se o equipamento daquele NT estiver disponível.
- Note que o teste de Diagnose deverá ser exigido mesmo para casos óbvios, como ferimentos abertos e membros decepados.",,
SKILL-124,PRIMEIROS SOCORROS - M|F,PRIMEIROS SOCORROS,Médicas,M,F,IQ,"
- IQ -5
- VETERINÁRIA -5
- FISIOLOGIA -5
- MEDICINA",Módulo Básico,56,"
- Esta é a habilidade de fazer um curativo rápido num ferimento no campo (v. pág. 127).
- Um sucesso em um teste de habilidade estancará uma hemorragia, neutralizará total ou parcialmente um veneno, fará respiração artificial em uma vítima de afogamento, etc.
-Se o problema for incomum, ele deverá ser antes identificado através da Diagnose.
- Modificadores: +1 ou mais no caso de ter equipamento de primeiros socorros ou outros recursos.",,
SKILL-125,HIPNOTISMO - M|D,HIPNOTISMO,Médicas,M,D,IQ,,Módulo Básico,56,"
- Esta é a perícia em afetar a mente de uma outra pessoa através de meios mecânicos ou verbais. Uma vez hipnotizado, um indivíduo se torna extremamente sugestionável. Faça uma Disputa entre o NH em Hipnotismo vs. a Vontade da vítima-1, para cada ordem que for dada. Todas as ordens que puserem em risco a vida da vítima ou de pessoas amadas serão resistidas com um bônus de +4 à sua Vontade. Os efeitos do hipnotismo duram 1d6 horas, a menos que sejam suspensos antes pela pessoa que executou a hipnose.
- Sugestões pós-hipnóticas podem também ser dadas, instruindo a vítima a fazer alguma coisa muito mais tarde. Normalmente será adicionado um bônus de +1 à Vontade da vítima para cada semana de intervalo.
- O Hipnotismo pode se tornar mais eficiente com o uso de Telepatia (bônus de +2 no teste de Hipnotismo, se o teste de Telepatia foi um sucesso. Uma tentativa apenas.). Um sucesso em um teste de Hipnotismo causará a queda automática de todas as defesas da mente da vítima. A primeira tentativa de hipnotismo leva 5 segundos. Se ela falhar e o paciente for cooperativo, a segunda tentativa poderá ser feita com um redutor de -5 e levará 5 minutos. Se ela falhar, o paciente estará opondo resistência e não poderá ser hipnotizado naquele dia. É claro que alguém que não esteja familiarizado com hipnotismo não saberá exatamente o que foi tentado, mas poderá suspeitar de feitiçaria. Se um paciente resistir deliberadamente ao hipnotismo, será necessário fazer uma disputa entre o NH do hipnotizador e a Vontade do Paciente (com um bônus de +3).
- Um sucesso em um teste de Hipnotismo dá um bônus de +2 para qualquer uso da perícia Cirurgia por ser um anestésico rápido e seguro. Um passe hipnótico bem sucedido também pode pôr o paciente a dormir; logo, ele pode ser usado como um ataque, embora apenas contra uma pessoa por vez. Um sucesso em um teste de Hipnotismo pode também ajudar o paciente a lembrar-se de algo que ele havia esquecido.",,
