spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
HAG-0081,CASTIGO ABRASADOR | M,Hagiomancia,Castigo Abrasador,M,Experiente,Encantamento,- Moldar Mana,4,1 Turno,Objeto,Self,Self,"
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Na próxima vez que o conjurador acertar um alvo com um ataque corpo a corpo durante a duração da magia, a arma brilhará com uma intensidade incandescente, e o ataque causará 1d6+3 de dano de fogo sagrado adicional ao alvo, fazendo com que o alvo se incendeie.","
- No início de cada um de seus turnos até o término da magia, o alvo deve fazer um teste de resistência de HT -2. Em caso de falha, ele sofre 1d6+2 de dano de fogo sagrado. Em caso de sucesso, a magia termina."
HAG-0082,CASTIGO ABRASADOR | M,Hagiomancia,Castigo Abrasador,M,Veterano,Encantamento,- Moldar Mana,4,1 Turno,Objeto,Self,Self,"
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Na próxima vez que o conjurador acertar um alvo com um ataque corpo a corpo durante a duração da magia, a arma brilhará com uma intensidade incandescente, e o ataque causará 1d6+6 de dano de fogo sagrado adicional ao alvo, fazendo com que o alvo se incendeie.","
- No início de cada um de seus turnos até o término da magia, o alvo deve fazer um teste de resistência de HT -3. Em caso de falha, ele sofre 1d6+3 de dano de fogo sagrado. Em caso de sucesso, a magia termina."
HAG-0083,CASTIGO ABRASADOR | M,Hagiomancia,Castigo Abrasador,M,Especialista,Encantamento,- Moldar Mana,4,1 Turno,Objeto,Self,Self,"
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Na próxima vez que o conjurador acertar um alvo com um ataque corpo a corpo durante a duração da magia, a arma brilhará com uma intensidade incandescente, e o ataque causará 1d6+9 de dano de fogo sagrado adicional ao alvo, fazendo com que o alvo se incendeie.","
- No início de cada um de seus turnos até o término da magia, o alvo deve fazer um teste de resistência de HT -4. Em caso de falha, ele sofre 1d6+4 de dano de fogo sagrado. Em caso de sucesso, a magia termina."
HAG-0084,CASTIGO ABRASADOR | M,Hagiomancia,Castigo Abrasador,M,Mestre,Encantamento,- Moldar Mana,4,Instantâneo,Objeto,Self,Self,"
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Na próxima vez que o conjurador acertar um alvo com um ataque corpo a corpo durante a duração da magia, a arma brilhará com uma intensidade incandescente, e o ataque causará 1d6+12 de dano de fogo sagrado adicional ao alvo, fazendo com que o alvo se incendeie.","
- No início de cada um de seus turnos até o término da magia, o alvo deve fazer um teste de resistência de HT -5. Em caso de falha, ele sofre 1d6+5 de dano de fogo sagrado. Em caso de sucesso, a magia termina."
HAG-0085,ESPADAS DA LUZ REVELADORA | MD,Hagiomancia,Espadas da Luz Reveladora,MD,Aprendiz,Invocação,- Moldar Mana,16,3 Turnos,Área,5 Hex,3 Hex,"
- +16 de Mana para cada 1 Hex de raio de efeito adicional.",1d6+1 Turnos,"
- O conjurador invoca 6 espadas sagradas que descem do céu e travam os alvos no local, os alvoss ficarão imóveis e incapazes de reagir, se ao final do período o feitiço não tiver sido dissipado os alvoss serão castigados com dano sagrado igual 1d6 por número de turnos que os alvoss ficaram presos.","
- O feitiço só pode ser dissípado por magias de dissipação ou caso ao menos um dos alvos seja um seguidor veemente da mesma fé que o conjurador."
HAG-0086,ESPADAS DA LUZ REVELADORA | MD,Hagiomancia,Espadas da Luz Reveladora,MD,Experiente,Invocação,- Moldar Mana,16,3 Turnos,Área,8 Hex,5 Hex,"
- +12 de Mana para cada 1 Hex de raio de efeito adicional.",1d6+2 Turnos,"
- O conjurador invoca 6 espadas sagradas que descem do céu e travam os alvos no local, os alvoss ficarão imóveis e incapazes de reagir, se ao final do período o feitiço não tiver sido dissipado os alvoss serão castigados com dano sagrado igual 1d6+3 por número de turnos que os alvoss ficaram presos.","
- O feitiço só pode ser dissípado por magias de dissipação ou caso ao menos um dos alvos seja um seguidor veemente da mesma fé que o conjurador."
HAG-0087,ESPADAS DA LUZ REVELADORA | MD,Hagiomancia,Espadas da Luz Reveladora,MD,Veterano,Invocação,- Moldar Mana,16,2 Turnos,Área,12 Hex,7 Hex,"
- +10 de Mana para cada 1 Hex de raio de efeito adicional.",1d6+3 Turnos,"
- O conjurador invoca 6 espadas sagradas que descem do céu e travam os alvoss no local, os alvos ficarão imóveis e incapazes de reagir, se ao final do período o feitiço não tiver sido dissipado os alvoss serão castigados com dano sagrado igual 1d6+6 por número de turnos que os alvoss ficaram presos.","
- O feitiço só pode ser dissípado por magias de dissipação ou caso ao menos um dos alvos seja um seguidor veemente da mesma fé que o conjurador."
HAG-0088,ESPADAS DA LUZ REVELADORA | MD,Hagiomancia,Espadas da Luz Reveladora,MD,Especialista,Invocação,- Moldar Mana,16,2 Turnos,Área,15 Hex,9 Hex,"
- +8 de Mana para cada 1 Hex de raio de efeito adicional.",1d6+4 Turnos,"
- O conjurador invoca 6 espadas sagradas que descem do céu e travam os alvos no local, os alvoss ficarão imóveis e incapazes de reagir, se ao final do período o feitiço não tiver sido dissipado os alvoss serão castigados com dano sagrado igual 1d6+9 por número de turnos que os alvoss ficaram presos.","
- O feitiço só pode ser dissípado por magias de dissipação ou caso ao menos um dos alvos seja um seguidor veemente da mesma fé que o conjurador."
HAG-0089,ESPADAS DA LUZ REVELADORA | MD,Hagiomancia,Espadas da Luz Reveladora,MD,Mestre,Invocação,- Moldar Mana,16,1 Turno,Área,20 Hex,12 Hex,"
- +4 de Mana para cada 1 Hex de raio de efeito adicional.",1d6+6 Turnos,"
- O conjurador invoca 6 espadas sagradas que descem do céu e travam os alvos no local, os alvoss ficarão imóveis e incapazes de reagir, se ao final do período o feitiço não tiver sido dissipado os alvoss serão castigados com dano sagrado igual 1d6+12 por número de turnos que os alvoss ficaram presos.","
- O feitiço só pode ser dissípado por magias de dissipação ou caso ao menos um dos alvos seja um seguidor veemente da mesma fé que o conjurador."
HEM-0000,MOLDAR SANGUE | F,Hemomancia,Moldar Sangue,F,Aprendiz,Manipulação,"
- Moldar Mana",1,Instantâneo,Self,Self,Self,,Instantâneo,"
- O conjurador aprende a perceber e manipular o sangue como um meio arcano.
- Permite sentir a presença de sangue vivo em um alcance muito curto (mesmo sem visão direta).
- Habilita o controle rudimentar do próprio sangue, permitindo pequenas alterações de fluxo, coagulação ou circulação.
- Esse feitiço é utilizado como base para qualquer manipulação hemomântica.
- Sempre que um feitiço de Hemomancia exigir controle fino ou disputa, utiliza-se Moldar Sangue como teste auxiliar.","
- Este feitiço NÃO substitui Moldar Mana, mas atua como uma camada adicional de especialização.
- O NH de feitiços de Hemomancia é limitado tanto por Moldar Mana quanto por Moldar Sangue (use o menor valor entre os dois).
- Sem este feitiço, o conjurador não consegue afetar sangue diretamente, mesmo que possua Moldar Mana.
- Em criaturas sem sangue (ou equivalentes), este feitiço não fornece benefício.
- Pode causar leve desconforto ao ser utilizado repetidamente no próprio corpo (a critério do Mestre)."
HEM-0001,MOLDAR SANGUE | F,Hemomancia,Moldar Sangue,F,Experiente,Manipulação,"
- Moldar Mana",1,Instantâneo,Self,Self,Self,,Instantâneo,"
- O conjurador aprende a perceber e manipular o sangue como um meio arcano.
- Permite sentir a presença de sangue vivo em um alcance muito curto (mesmo sem visão direta).
- Habilita o controle rudimentar do próprio sangue, permitindo pequenas alterações de fluxo, coagulação ou circulação.
- Esse feitiço é utilizado como base para qualquer manipulação hemomântica.
- Sempre que um feitiço de Hemomancia exigir controle fino ou disputa, utiliza-se Moldar Sangue como teste auxiliar.","
- Este feitiço NÃO substitui Moldar Mana, mas atua como uma camada adicional de especialização.
- O NH de feitiços de Hemomancia é limitado tanto por Moldar Mana quanto por Moldar Sangue (use o menor valor entre os dois).
- Sem este feitiço, o conjurador não consegue afetar sangue diretamente, mesmo que possua Moldar Mana.
- Em criaturas sem sangue (ou equivalentes), este feitiço não fornece benefício.
- Pode causar leve desconforto ao ser utilizado repetidamente no próprio corpo (a critério do Mestre)."
HEM-0002,MOLDAR SANGUE | F,Hemomancia,Moldar Sangue,F,Veterano,Manipulação,"
- Moldar Mana",1,Instantâneo,Self,Self,Self,,Instantâneo,"
- O conjurador aprende a perceber e manipular o sangue como um meio arcano.
- Permite sentir a presença de sangue vivo em um alcance muito curto (mesmo sem visão direta).
- Habilita o controle rudimentar do próprio sangue, permitindo pequenas alterações de fluxo, coagulação ou circulação.
- Esse feitiço é utilizado como base para qualquer manipulação hemomântica.
- Sempre que um feitiço de Hemomancia exigir controle fino ou disputa, utiliza-se Moldar Sangue como teste auxiliar.","
- Este feitiço NÃO substitui Moldar Mana, mas atua como uma camada adicional de especialização.
- O NH de feitiços de Hemomancia é limitado tanto por Moldar Mana quanto por Moldar Sangue (use o menor valor entre os dois).
- Sem este feitiço, o conjurador não consegue afetar sangue diretamente, mesmo que possua Moldar Mana.
- Em criaturas sem sangue (ou equivalentes), este feitiço não fornece benefício.
- Pode causar leve desconforto ao ser utilizado repetidamente no próprio corpo (a critério do Mestre)."
HEM-0003,MOLDAR SANGUE | F,Hemomancia,Moldar Sangue,F,Especialista,Manipulação,"
- Moldar Mana",1,Instantâneo,Self,Self,Self,,Instantâneo,"
- O conjurador aprende a perceber e manipular o sangue como um meio arcano.
- Permite sentir a presença de sangue vivo em um alcance muito curto (mesmo sem visão direta).
- Habilita o controle rudimentar do próprio sangue, permitindo pequenas alterações de fluxo, coagulação ou circulação.
- Esse feitiço é utilizado como base para qualquer manipulação hemomântica.
- Sempre que um feitiço de Hemomancia exigir controle fino ou disputa, utiliza-se Moldar Sangue como teste auxiliar.","
- Este feitiço NÃO substitui Moldar Mana, mas atua como uma camada adicional de especialização.
- O NH de feitiços de Hemomancia é limitado tanto por Moldar Mana quanto por Moldar Sangue (use o menor valor entre os dois).
- Sem este feitiço, o conjurador não consegue afetar sangue diretamente, mesmo que possua Moldar Mana.
- Em criaturas sem sangue (ou equivalentes), este feitiço não fornece benefício.
- Pode causar leve desconforto ao ser utilizado repetidamente no próprio corpo (a critério do Mestre)."
HEM-0004,MOLDAR SANGUE | F,Hemomancia,Moldar Sangue,F,Mestre,Manipulação,"
- Moldar Mana",1,Instantâneo,Self,Self,Self,,Instantâneo,"
- O conjurador aprende a perceber e manipular o sangue como um meio arcano.
- Permite sentir a presença de sangue vivo em um alcance muito curto (mesmo sem visão direta).
- Habilita o controle rudimentar do próprio sangue, permitindo pequenas alterações de fluxo, coagulação ou circulação.
- Esse feitiço é utilizado como base para qualquer manipulação hemomântica.
- Sempre que um feitiço de Hemomancia exigir controle fino ou disputa, utiliza-se Moldar Sangue como teste auxiliar.","
- Este feitiço NÃO substitui Moldar Mana, mas atua como uma camada adicional de especialização.
- O NH de feitiços de Hemomancia é limitado tanto por Moldar Mana quanto por Moldar Sangue (use o menor valor entre os dois).
- Sem este feitiço, o conjurador não consegue afetar sangue diretamente, mesmo que possua Moldar Mana.
- Em criaturas sem sangue (ou equivalentes), este feitiço não fornece benefício.
- Pode causar leve desconforto ao ser utilizado repetidamente no próprio corpo (a critério do Mestre)."
HEM-0005,SENTIR SANGUE | F,Hemomancia,Sentir Sangue,F,Aprendiz,Detecção,"
- Moldar Mana
- Moldar Sangue",2,Instantâneo,Área,5 Hex,5 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Instantâneo,"
- O conjurador consegue sentir a presença de Sangue em qualquer objeto ou ser ao seu redor.",
HEM-0006,SENTIR SANGUE | F,Hemomancia,Sentir Sangue,F,Experiente,Detecção,"
- Moldar Mana
- Moldar Sangue",2,Instantâneo,Área,10 Hex,10 Hex,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Instantâneo,"
- O conjurador consegue sentir a presença de Sangue em qualquer objeto ou ser ao seu redor.",
HEM-0007,SENTIR SANGUE | F,Hemomancia,Sentir Sangue,F,Veterano,Detecção,"
- Moldar Mana
- Moldar Sangue",2,Instantâneo,Área,15 Hex,15 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.",Instantâneo,"
- O conjurador consegue sentir a presença de Sangue em qualquer objeto ou ser ao seu redor.",
HEM-0008,SENTIR SANGUE | F,Hemomancia,Sentir Sangue,F,Especialista,Detecção,"
- Moldar Mana
- Moldar Sangue",2,Instantâneo,Área,20 Hex,20 Hex,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.",Instantâneo,"
- O conjurador consegue sentir a presença de Sangue em qualquer objeto ou ser ao seu redor.",
HEM-0009,SENTIR SANGUE | F,Hemomancia,Sentir Sangue,F,Mestre,Detecção,"
- Moldar Mana
- Moldar Sangue",2,Instantâneo,Área,25 Hex,25 Hex,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.",Instantâneo,"
- O conjurador consegue sentir a presença de Sangue em qualquer objeto ou ser ao seu redor.",
HEM-0010,JATO DE SANGUE | M,Hemomancia,Jato de Sangue,M,Aprendiz,Debilitação,"
- Moldar Mana
- Moldar Sangue",4,Instantâneo,Cone,1 Hex,3 Hex,"
- +5 de Mana para cada 1 fileira de Hex de efeito adicional.",Instantâneo,"
- O conjurador expele um jato de sangue sob alta pressão em formato de cone à sua frente.
- Todas as criaturas dentro da área devem realizar um teste de DX.
- Em caso de falha, sofrem dano leve e ficam desestabilizadas, recebendo -2 em testes de vontade até o próximo turno.
- Em caso de falha crítica, além dos efeitos acima, o alvo fica cego temporariamente por 1 turno devido ao sangue nos olhos.
- O sangue pode ser originado do próprio conjurador ou de fontes disponíveis muito próximas (critério do mestre).
- O ataque não distingue aliados de inimigos.","
- Caso utilize o próprio sangue, o conjurador sofre 4 ponto de danos (não redutível).
- Superfícies atingidas pelo cone tornam-se escorregadias por 2 turnos, um teste de DX -1 deve ser feito; em caso de falha o alvo escorrega e cai.
- Criaturas sem visão não sofrem o efeito de cegueira.
- O uso recorrente pode gerar sinais visíveis de exaustão (palidez, sangramento leve, etc.).
"
HEM-0011,JATO DE SANGUE | M,Hemomancia,Jato de Sangue,M,Experiente,Debilitação,"
- Moldar Mana
- Moldar Sangue",4,Instantâneo,Cone,2 Hex,5 Hex,"
- +4 de Mana para cada 1 fileira de Hex de efeito adicional.",Instantâneo,"
- O conjurador expele um jato de sangue sob alta pressão em formato de cone à sua frente.
- Todas as criaturas dentro da área devem realizar um teste de DX.
- Em caso de falha, sofrem dano leve e ficam desestabilizadas, recebendo -2 em testes de vontade até o próximo turno.
- Em caso de falha crítica, além dos efeitos acima, o alvo fica cego temporariamente por 1 turno devido ao sangue nos olhos.
- O sangue pode ser originado do próprio conjurador ou de fontes disponíveis muito próximas (critério do mestre).
- O ataque não distingue aliados de inimigos.","
- Caso utilize o próprio sangue, o conjurador sofre 3 ponto de danos (não redutível).
- Superfícies atingidas pelo cone tornam-se escorregadias por 2 turnos, um teste de DX -1 deve ser feito; em caso de falha o alvo escorrega e cai.
- Criaturas sem visão não sofrem o efeito de cegueira.
- O uso recorrente pode gerar sinais visíveis de exaustão (palidez, sangramento leve, etc.).
"
HEM-0012,JATO DE SANGUE | M,Hemomancia,Jato de Sangue,M,Veterano,Debilitação,"
- Moldar Mana
- Moldar Sangue",4,Instantâneo,Cone,3 Hex,9 Hex,"
- +3 de Mana para cada 1 fileira de Hex de efeito adicional.",Instantâneo,"
- O conjurador expele um jato de sangue sob alta pressão em formato de cone à sua frente.
- Todas as criaturas dentro da área devem realizar um teste de DX.
- Em caso de falha, sofrem dano leve e ficam desestabilizadas, recebendo -3 em testes de vontade até o próximo turno.
- Em caso de falha crítica, além dos efeitos acima, o alvo fica cego temporariamente por 1 turno devido ao sangue nos olhos.
- O sangue pode ser originado do próprio conjurador ou de fontes disponíveis muito próximas (critério do mestre).
- O ataque não distingue aliados de inimigos.","
- Caso utilize o próprio sangue, o conjurador sofre 2 pontos de danos (não redutível).
- Superfícies atingidas pelo cone tornam-se escorregadias por 3 turnos, um teste de DX -2 deve ser feito; em caso de falha o alvo escorrega e cai.
- Criaturas sem visão não sofrem o efeito de cegueira.
- O uso recorrente pode gerar sinais visíveis de exaustão (palidez, sangramento leve, etc.).
"
HEM-0013,JATO DE SANGUE | M,Hemomancia,Jato de Sangue,M,Especialista,Debilitação,"
- Moldar Mana
- Moldar Sangue",4,Instantâneo,Cone,4 Hex,14 Hex,"
- +2 de Mana para cada 1 fileira de Hex de efeito adicional.",Instantâneo,"
- O conjurador expele um jato de sangue sob alta pressão em formato de cone à sua frente.
- Todas as criaturas dentro da área devem realizar um teste de DX.
- Em caso de falha, sofrem dano leve e ficam desestabilizadas, recebendo -3 em testes de vontade até o próximo turno.
- Em caso de falha crítica, além dos efeitos acima, o alvo fica cego temporariamente por 1 turno devido ao sangue nos olhos.
- O sangue pode ser originado do próprio conjurador ou de fontes disponíveis muito próximas (critério do mestre).
- O ataque não distingue aliados de inimigos.","
- Caso utilize o próprio sangue, o conjurador sofre 1 ponto de dano (não redutível).
- Superfícies atingidas pelo cone tornam-se escorregadias por 2 turnos, um teste de DX -2 deve ser feito; em caso de falha o alvo escorrega e cai.
- Criaturas sem visão não sofrem o efeito de cegueira.
- O uso recorrente pode gerar sinais visíveis de exaustão (palidez, sangramento leve, etc.).
"
